Frame,Predicted,Confidence,LowConfidence,TrueLabel,Timestamp
battery_844.jpg,Battery,1.0,False,battery,2025-11-03 16:43:34
battery_845.jpg,Battery,0.9998,False,battery,2025-11-03 16:43:35
battery_846.jpg,Battery,0.9997,False,battery,2025-11-03 16:43:36
battery_847.jpg,Battery,0.9974,False,battery,2025-11-03 16:43:37
battery_848.jpg,Battery,1.0,False,battery,2025-11-03 16:43:38
battery_849.jpg,Battery,0.9999,False,battery,2025-11-03 16:43:39
battery_85.jpg,Battery,0.9131,False,battery,2025-11-03 16:43:40
battery_850.jpg,Battery,0.9999,False,battery,2025-11-03 16:43:41
battery_851.jpg,Battery,0.9999,False,battery,2025-11-03 16:43:42
battery_852.jpg,Battery,1.0,False,battery,2025-11-03 16:43:43
battery_853.jpg,Battery,0.9999,False,battery,2025-11-03 16:43:44
battery_854.jpg,Battery,1.0,False,battery,2025-11-03 16:43:46
battery_855.jpg,Battery,0.9965,False,battery,2025-11-03 16:43:47
battery_856.jpg,Battery,0.9743,False,battery,2025-11-03 16:43:48
battery_857.jpg,Battery,0.9999,False,battery,2025-11-03 16:43:49
battery_858.jpg,Battery,0.9995,False,battery,2025-11-03 16:43:50
battery_859.jpg,Battery,0.9994,False,battery,2025-11-03 16:43:51
battery_86.jpg,Battery,0.9427,False,battery,2025-11-03 16:43:52
battery_860.jpg,Battery,1.0,False,battery,2025-11-03 16:43:53
battery_861.jpg,Battery,1.0,False,battery,2025-11-03 16:43:55
battery_862.jpg,Battery,0.9833,False,battery,2025-11-03 16:43:56
battery_863.jpg,Battery,0.9994,False,battery,2025-11-03 16:43:57
battery_864.jpg,Battery,0.9993,False,battery,2025-11-03 16:43:58
battery_865.jpg,Battery,0.9998,False,battery,2025-11-03 16:43:59
battery_866.jpg,Battery,1.0,False,battery,2025-11-03 16:44:00
battery_867.jpg,Battery,0.9981,False,battery,2025-11-03 16:44:01
battery_868.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:02
battery_869.jpg,Battery,1.0,False,battery,2025-11-03 16:44:03
battery_87.jpg,Battery,1.0,False,battery,2025-11-03 16:44:04
battery_870.jpg,Battery,0.5494,True,battery,2025-11-03 16:44:05
battery_871.jpg,Battery,0.9946,False,battery,2025-11-03 16:44:06
battery_872.jpg,Battery,0.9993,False,battery,2025-11-03 16:44:08
battery_873.jpg,Battery,0.6619,True,battery,2025-11-03 16:44:09
battery_874.jpg,Battery,1.0,False,battery,2025-11-03 16:44:10
battery_875.jpg,Battery,0.9998,False,battery,2025-11-03 16:44:11
battery_876.jpg,Battery,1.0,False,battery,2025-11-03 16:44:12
battery_877.jpg,Battery,0.9998,False,battery,2025-11-03 16:44:13
battery_878.jpg,Battery,1.0,False,battery,2025-11-03 16:44:14
battery_879.jpg,Battery,0.9997,False,battery,2025-11-03 16:44:15
battery_88.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:16
battery_880.jpg,Battery,0.9803,False,battery,2025-11-03 16:44:17
battery_881.jpg,Battery,0.9997,False,battery,2025-11-03 16:44:18
battery_882.jpg,Battery,1.0,False,battery,2025-11-03 16:44:19
battery_883.jpg,Battery,0.9996,False,battery,2025-11-03 16:44:20
battery_884.jpg,Battery,0.9986,False,battery,2025-11-03 16:44:22
battery_885.jpg,Battery,1.0,False,battery,2025-11-03 16:44:23
battery_886.jpg,Battery,0.9951,False,battery,2025-11-03 16:44:24
battery_887.jpg,Battery,1.0,False,battery,2025-11-03 16:44:25
battery_888.jpg,Battery,1.0,False,battery,2025-11-03 16:44:26
battery_889.jpg,Battery,1.0,False,battery,2025-11-03 16:44:27
battery_89.jpg,Battery,1.0,False,battery,2025-11-03 16:44:28
battery_890.jpg,Battery,0.98,False,battery,2025-11-03 16:44:29
battery_891.jpg,Battery,1.0,False,battery,2025-11-03 16:44:30
battery_892.jpg,Battery,1.0,False,battery,2025-11-03 16:44:31
battery_893.jpg,Battery,1.0,False,battery,2025-11-03 16:44:32
battery_894.jpg,Battery,0.9956,False,battery,2025-11-03 16:44:33
battery_895.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:34
battery_896.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:35
battery_897.jpg,Biological,0.7332,True,battery,2025-11-03 16:44:36
battery_898.jpg,Battery,1.0,False,battery,2025-11-03 16:44:37
battery_899.jpg,Battery,0.9982,False,battery,2025-11-03 16:44:38
battery_9.jpg,Battery,0.9992,False,battery,2025-11-03 16:44:39
battery_90.jpg,Metal,0.7352,True,battery,2025-11-03 16:44:40
battery_900.jpg,Battery,1.0,False,battery,2025-11-03 16:44:42
battery_901.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:43
battery_902.jpg,Battery,0.9998,False,battery,2025-11-03 16:44:44
battery_903.jpg,Battery,0.9993,False,battery,2025-11-03 16:44:45
battery_904.jpg,Battery,1.0,False,battery,2025-11-03 16:44:46
battery_905.jpg,Battery,0.5758,True,battery,2025-11-03 16:44:47
battery_906.jpg,Battery,0.998,False,battery,2025-11-03 16:44:48
battery_907.jpg,Battery,0.9781,False,battery,2025-11-03 16:44:49
battery_908.jpg,Battery,0.999,False,battery,2025-11-03 16:44:50
battery_909.jpg,Battery,0.995,False,battery,2025-11-03 16:44:52
battery_91.jpg,Battery,0.9918,False,battery,2025-11-03 16:44:53
battery_910.jpg,Metal,0.5778,True,battery,2025-11-03 16:44:54
battery_911.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:55
battery_912.jpg,Battery,0.9995,False,battery,2025-11-03 16:44:56
battery_913.jpg,Battery,1.0,False,battery,2025-11-03 16:44:57
battery_914.jpg,Battery,0.9983,False,battery,2025-11-03 16:44:58
battery_915.jpg,Battery,0.9999,False,battery,2025-11-03 16:44:59
battery_916.jpg,Battery,0.9998,False,battery,2025-11-03 16:45:01
battery_917.jpg,Battery,0.9976,False,battery,2025-11-03 16:45:02
battery_918.jpg,Battery,0.9999,False,battery,2025-11-03 16:45:03
battery_919.jpg,Battery,1.0,False,battery,2025-11-03 16:45:04
battery_92.jpg,Battery,0.9965,False,battery,2025-11-03 16:45:05
battery_920.jpg,Battery,0.9994,False,battery,2025-11-03 16:45:06
battery_921.jpg,Battery,0.9971,False,battery,2025-11-03 16:45:07
battery_922.jpg,Battery,0.9997,False,battery,2025-11-03 16:45:08
battery_923.jpg,Battery,0.9994,False,battery,2025-11-03 16:45:09
battery_924.jpg,Battery,1.0,False,battery,2025-11-03 16:45:11
battery_925.jpg,Battery,0.9997,False,battery,2025-11-03 16:45:12
battery_926.jpg,Battery,0.9994,False,battery,2025-11-03 16:45:13
battery_927.jpg,Battery,1.0,False,battery,2025-11-03 16:45:14
battery_928.jpg,Battery,1.0,False,battery,2025-11-03 16:45:15
battery_929.jpg,Battery,0.9982,False,battery,2025-11-03 16:45:16
battery_93.jpg,Battery,1.0,False,battery,2025-11-03 16:45:17
battery_930.jpg,Battery,0.9997,False,battery,2025-11-03 16:45:19
battery_931.jpg,Battery,1.0,False,battery,2025-11-03 16:45:20
battery_932.jpg,Battery,1.0,False,battery,2025-11-03 16:45:21
battery_933.jpg,Battery,0.9998,False,battery,2025-11-03 16:45:22
battery_934.jpg,Battery,0.9995,False,battery,2025-11-03 16:45:23
battery_935.jpg,Battery,0.6859,True,battery,2025-11-03 16:45:24
battery_936.jpg,Battery,1.0,False,battery,2025-11-03 16:45:25
battery_937.jpg,Battery,0.9992,False,battery,2025-11-03 16:45:26
battery_938.jpg,Battery,0.9999,False,battery,2025-11-03 16:45:27
battery_939.jpg,Battery,0.9838,False,battery,2025-11-03 16:45:29
battery_94.jpg,Battery,0.9999,False,battery,2025-11-03 16:45:30
battery_940.jpg,Battery,1.0,False,battery,2025-11-03 16:45:31
battery_941.jpg,Battery,1.0,False,battery,2025-11-03 16:45:32
battery_942.jpg,Battery,1.0,False,battery,2025-11-03 16:45:33
battery_943.jpg,Battery,0.9995,False,battery,2025-11-03 16:45:34
battery_944.jpg,Battery,0.9999,False,battery,2025-11-03 16:45:35
battery_945.jpg,Battery,0.9997,False,battery,2025-11-03 16:45:36
battery_95.jpg,Battery,0.9999,False,battery,2025-11-03 16:45:38
battery_96.jpg,Battery,0.9999,False,battery,2025-11-03 16:45:39
battery_97.jpg,Battery,1.0,False,battery,2025-11-03 16:45:40
battery_98.jpg,Battery,0.9981,False,battery,2025-11-03 16:45:41
battery_99.jpg,Battery,0.9848,False,battery,2025-11-03 16:45:42
biological_1.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:43
biological_10.jpg,Biological,0.9997,False,unknown,2025-11-03 16:45:44
biological_100.jpg,Biological,0.9993,False,unknown,2025-11-03 16:45:46
biological_101.jpg,Biological,0.9973,False,unknown,2025-11-03 16:45:47
biological_102.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:48
biological_103.jpg,Biological,0.9999,False,unknown,2025-11-03 16:45:49
biological_104.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:50
biological_105.jpg,Biological,0.9998,False,unknown,2025-11-03 16:45:51
biological_106.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:52
biological_107.jpg,Biological,0.9991,False,unknown,2025-11-03 16:45:54
biological_108.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:55
biological_109.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:56
biological_11.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:57
biological_110.jpg,Biological,0.9999,False,unknown,2025-11-03 16:45:58
biological_111.jpg,Biological,1.0,False,unknown,2025-11-03 16:45:59
biological_112.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:00
biological_113.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:01
biological_114.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:02
biological_115.jpg,Biological,0.9968,False,unknown,2025-11-03 16:46:03
biological_116.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:05
biological_117.jpg,Biological,0.9635,False,unknown,2025-11-03 16:46:06
biological_118.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:07
biological_119.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:08
biological_12.jpg,Biological,0.9998,False,unknown,2025-11-03 16:46:09
biological_120.jpg,Biological,0.9957,False,unknown,2025-11-03 16:46:10
biological_121.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:11
biological_122.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:12
biological_123.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:14
biological_124.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:15
biological_125.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:16
biological_126.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:17
biological_127.jpg,Biological,0.9982,False,unknown,2025-11-03 16:46:18
biological_128.jpg,Biological,0.9994,False,unknown,2025-11-03 16:46:19
biological_129.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:20
biological_13.jpg,Biological,0.9997,False,unknown,2025-11-03 16:46:22
biological_130.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:23
biological_131.jpg,Biological,0.9995,False,unknown,2025-11-03 16:46:24
biological_132.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:25
biological_133.jpg,Biological,0.9998,False,unknown,2025-11-03 16:46:26
biological_134.jpg,Biological,0.9995,False,unknown,2025-11-03 16:46:27
biological_135.jpg,Biological,0.9876,False,unknown,2025-11-03 16:46:28
biological_136.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:29
biological_137.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:31
biological_138.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:32
biological_139.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:33
biological_14.jpg,Biological,0.9998,False,unknown,2025-11-03 16:46:34
biological_140.jpg,Biological,0.9948,False,unknown,2025-11-03 16:46:35
biological_141.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:36
biological_142.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:37
biological_143.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:38
biological_144.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:39
biological_145.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:40
biological_146.jpg,Biological,0.9998,False,unknown,2025-11-03 16:46:41
biological_147.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:42
biological_148.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:43
biological_149.jpg,Biological,0.9998,False,unknown,2025-11-03 16:46:44
biological_15.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:45
biological_150.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:47
biological_151.jpg,Biological,0.9994,False,unknown,2025-11-03 16:46:48
biological_152.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:49
biological_153.jpg,Biological,0.9998,False,unknown,2025-11-03 16:46:50
biological_154.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:51
biological_155.jpg,Biological,0.9944,False,unknown,2025-11-03 16:46:52
biological_156.jpg,Biological,0.9986,False,unknown,2025-11-03 16:46:53
biological_157.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:54
biological_158.jpg,Biological,0.9999,False,unknown,2025-11-03 16:46:55
biological_159.jpg,Biological,1.0,False,unknown,2025-11-03 16:46:57
biological_16.jpg,Biological,0.9963,False,unknown,2025-11-03 16:46:58
biological_160.jpg,Biological,0.9991,False,unknown,2025-11-03 16:46:59
biological_161.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:00
biological_162.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:01
biological_163.jpg,Biological,0.9997,False,unknown,2025-11-03 16:47:02
biological_164.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:03
biological_165.jpg,Biological,0.9998,False,unknown,2025-11-03 16:47:04
biological_166.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:06
biological_167.jpg,Biological,0.9993,False,unknown,2025-11-03 16:47:07
biological_168.jpg,Biological,0.9993,False,unknown,2025-11-03 16:47:08
biological_169.jpg,Biological,0.9974,False,unknown,2025-11-03 16:47:09
biological_17.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:10
biological_170.jpg,Biological,0.9998,False,unknown,2025-11-03 16:47:11
biological_171.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:12
biological_172.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:13
biological_173.jpg,Biological,0.9987,False,unknown,2025-11-03 16:47:14
biological_174.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:15
biological_175.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:17
biological_176.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:18
biological_177.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:19
biological_178.jpg,Biological,0.9999,False,unknown,2025-11-03 16:47:20
biological_179.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:21
biological_18.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:22
biological_180.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:23
biological_181.jpg,Biological,0.9999,False,unknown,2025-11-03 16:47:24
biological_182.jpg,Biological,0.9974,False,unknown,2025-11-03 16:47:25
biological_183.jpg,Biological,0.9983,False,unknown,2025-11-03 16:47:26
biological_184.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:27
biological_185.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:28
biological_186.jpg,Biological,0.9748,False,unknown,2025-11-03 16:47:29
biological_187.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:30
biological_188.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:31
biological_189.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:32
biological_19.jpg,Biological,0.9997,False,unknown,2025-11-03 16:47:33
biological_190.jpg,Biological,0.9964,False,unknown,2025-11-03 16:47:34
biological_191.jpg,Biological,0.9995,False,unknown,2025-11-03 16:47:36
biological_192.jpg,Biological,0.9996,False,unknown,2025-11-03 16:47:37
biological_193.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:38
biological_194.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:39
biological_195.jpg,Biological,0.9999,False,unknown,2025-11-03 16:47:40
biological_196.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:41
biological_197.jpg,Biological,0.9987,False,unknown,2025-11-03 16:47:42
biological_198.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:43
biological_199.jpg,Biological,0.998,False,unknown,2025-11-03 16:47:44
biological_2.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:45
biological_20.jpg,Biological,0.9995,False,unknown,2025-11-03 16:47:46
biological_200.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:47
biological_201.jpg,Biological,0.8237,True,unknown,2025-11-03 16:47:48
biological_202.jpg,Biological,1.0,False,unknown,2025-11-03 16:47:49
biological_20240626_155850.jpg,Trash,0.5823,True,unknown,2025-11-03 16:47:50
biological_20240702_095852.jpg,Biological,0.9999,False,unknown,2025-11-03 16:47:51
biological_20240702_095915.jpg,Biological,0.9957,False,unknown,2025-11-03 16:47:53
biological_20241210_094427.jpg,Biological,0.9999,False,unknown,2025-11-03 16:47:54
biological_20241210_094718.jpg,Biological,0.9983,False,unknown,2025-11-03 16:47:55
biological_20241210_105007.jpg,Biological,0.9977,False,unknown,2025-11-03 16:47:56
biological_20241210_113856.jpg,Biological,0.9909,False,unknown,2025-11-03 16:47:57
biological_20241210_120630.jpg,Biological,0.9879,False,unknown,2025-11-03 16:47:58
biological_20241210_120708.jpg,Biological,0.9995,False,unknown,2025-11-03 16:47:59
biological_20241210_120715.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:00
biological_20241210_120754.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:01
biological_20241210_134059.jpg,Biological,0.9951,False,unknown,2025-11-03 16:48:02
biological_20241210_135048.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:03
biological_20241210_152459.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:04
biological_203.jpg,Biological,0.9995,False,unknown,2025-11-03 16:48:05
biological_204.jpg,Biological,0.9666,False,unknown,2025-11-03 16:48:07
biological_205.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:08
biological_206.jpg,Biological,0.9991,False,unknown,2025-11-03 16:48:09
biological_207.jpg,Biological,0.9999,False,unknown,2025-11-03 16:48:10
biological_208.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:11
biological_209.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:12
biological_21.jpg,Biological,0.9994,False,unknown,2025-11-03 16:48:13
biological_210.jpg,Biological,0.9977,False,unknown,2025-11-03 16:48:14
biological_211.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:15
biological_212.jpg,Biological,0.9996,False,unknown,2025-11-03 16:48:16
biological_213.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:17
biological_214.jpg,Biological,0.9998,False,unknown,2025-11-03 16:48:18
biological_215.jpg,Biological,0.9808,False,unknown,2025-11-03 16:48:19
biological_216.jpg,Biological,0.9144,False,unknown,2025-11-03 16:48:20
biological_217.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:21
biological_218.jpg,Biological,0.9998,False,unknown,2025-11-03 16:48:22
biological_219.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:23
biological_22.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:24
biological_220.jpg,Biological,0.9996,False,unknown,2025-11-03 16:48:25
biological_221.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:26
biological_222.jpg,Biological,0.9728,False,unknown,2025-11-03 16:48:27
biological_223.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:28
biological_224.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:30
biological_225.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:31
biological_226.jpg,Biological,0.9995,False,unknown,2025-11-03 16:48:32
biological_227.jpg,Biological,0.9985,False,unknown,2025-11-03 16:48:33
biological_228.jpg,Biological,0.7799,True,unknown,2025-11-03 16:48:34
biological_229.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:35
biological_23.jpg,Biological,0.9982,False,unknown,2025-11-03 16:48:36
biological_230.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:37
biological_231.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:38
biological_232.jpg,Biological,0.9995,False,unknown,2025-11-03 16:48:39
biological_233.jpg,Biological,0.9997,False,unknown,2025-11-03 16:48:40
biological_234.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:41
biological_235.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:42
biological_236.jpg,Biological,0.9999,False,unknown,2025-11-03 16:48:43
biological_237.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:44
biological_238.jpg,Biological,0.9876,False,unknown,2025-11-03 16:48:45
biological_239.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:46
biological_24.jpg,Biological,0.9999,False,unknown,2025-11-03 16:48:47
biological_240.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:48
biological_241.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:49
biological_242.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:50
biological_243.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:51
biological_244.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:53
biological_245.jpg,Biological,0.9999,False,unknown,2025-11-03 16:48:54
biological_246.jpg,Biological,0.9935,False,unknown,2025-11-03 16:48:55
biological_247.jpg,Biological,0.9989,False,unknown,2025-11-03 16:48:56
biological_248.jpg,Biological,0.9999,False,unknown,2025-11-03 16:48:57
biological_249.jpg,Biological,0.9984,False,unknown,2025-11-03 16:48:58
biological_25.jpg,Biological,1.0,False,unknown,2025-11-03 16:48:59
biological_250.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:00
biological_251.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:01
biological_252.jpg,Biological,0.9989,False,unknown,2025-11-03 16:49:02
biological_253.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:03
biological_254.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:04
biological_255.jpg,Biological,0.9999,False,unknown,2025-11-03 16:49:05
biological_256.jpg,Biological,0.9996,False,unknown,2025-11-03 16:49:06
biological_257.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:07
biological_258.jpg,Biological,0.9999,False,unknown,2025-11-03 16:49:08
biological_259.jpg,Biological,0.9995,False,unknown,2025-11-03 16:49:09
biological_26.jpg,Biological,0.9987,False,unknown,2025-11-03 16:49:10
biological_260.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:11
biological_261.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:12
biological_262.jpg,Biological,0.9997,False,unknown,2025-11-03 16:49:13
biological_263.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:14
biological_264.jpg,Biological,0.9999,False,unknown,2025-11-03 16:49:16
biological_265.jpg,Biological,0.9998,False,unknown,2025-11-03 16:49:17
biological_266.jpg,Biological,0.9997,False,unknown,2025-11-03 16:49:18
biological_267.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:19
biological_268.jpg,Biological,0.9992,False,unknown,2025-11-03 16:49:20
biological_269.jpg,Biological,0.9998,False,unknown,2025-11-03 16:49:21
biological_27.jpg,Biological,0.9989,False,unknown,2025-11-03 16:49:22
biological_270.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:23
biological_271.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:24
biological_272.jpg,Biological,0.9984,False,unknown,2025-11-03 16:49:25
biological_273.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:26
biological_274.jpg,Biological,0.9721,False,unknown,2025-11-03 16:49:27
biological_275.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:28
biological_276.jpg,Biological,0.9972,False,unknown,2025-11-03 16:49:29
biological_277.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:30
biological_278.jpg,Biological,0.9878,False,unknown,2025-11-03 16:49:31
biological_279.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:32
biological_28.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:33
biological_280.jpg,Biological,0.9994,False,unknown,2025-11-03 16:49:34
biological_281.jpg,Biological,0.9936,False,unknown,2025-11-03 16:49:35
biological_282.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:36
biological_283.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:37
biological_284.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:39
biological_285.jpg,Biological,0.9866,False,unknown,2025-11-03 16:49:40
biological_286.jpg,Biological,0.9998,False,unknown,2025-11-03 16:49:41
biological_287.jpg,Biological,0.9985,False,unknown,2025-11-03 16:49:42
biological_288.jpg,Biological,0.9999,False,unknown,2025-11-03 16:49:43
biological_289.jpg,Biological,0.9999,False,unknown,2025-11-03 16:49:44
biological_29.jpg,Biological,0.9999,False,unknown,2025-11-03 16:49:45
biological_290.jpg,Biological,0.9891,False,unknown,2025-11-03 16:49:46
biological_291.jpg,Biological,0.998,False,unknown,2025-11-03 16:49:47
biological_292.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:48
biological_293.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:49
biological_294.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:50
biological_295.jpg,Biological,0.9982,False,unknown,2025-11-03 16:49:51
biological_296.jpg,Biological,0.9998,False,unknown,2025-11-03 16:49:52
biological_297.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:53
biological_298.jpg,Biological,0.9997,False,unknown,2025-11-03 16:49:54
biological_299.jpg,Biological,0.9997,False,unknown,2025-11-03 16:49:55
biological_3.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:56
biological_30.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:57
biological_300.jpg,Biological,1.0,False,unknown,2025-11-03 16:49:58
biological_301.jpg,Biological,0.9994,False,unknown,2025-11-03 16:49:59
biological_302.jpg,Biological,0.9997,False,unknown,2025-11-03 16:50:00
biological_303.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:01
biological_304.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:03
biological_305.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:04
biological_306.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:05
biological_307.jpg,Biological,0.9994,False,unknown,2025-11-03 16:50:06
biological_308.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:07
biological_309.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:08
biological_31.jpg,Biological,0.9999,False,unknown,2025-11-03 16:50:09
biological_310.jpg,Biological,0.9998,False,unknown,2025-11-03 16:50:10
biological_311.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:11
biological_312.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:12
biological_313.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:13
biological_314.jpg,Biological,0.9996,False,unknown,2025-11-03 16:50:14
biological_315.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:15
biological_316.jpg,Biological,0.9999,False,unknown,2025-11-03 16:50:16
biological_317.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:17
biological_318.jpg,Biological,0.9985,False,unknown,2025-11-03 16:50:18
biological_319.jpg,Biological,0.9999,False,unknown,2025-11-03 16:50:19
biological_32.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:20
biological_320.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:21
biological_321.jpg,Biological,0.9984,False,unknown,2025-11-03 16:50:22
biological_322.jpg,Biological,1.0,False,unknown,2025-11-03 16:50:23
biological_323.jpg,Biological,0.9939,False,unknown,2025-11-03 16:50:25
biological_324.jpg,Biological,0.9999,False,unknown,2025-11-03 16:50:26
